Assigned_Agent,Lead_ID_Fixed,Client_Name_Fixed,Company_Segment,City_Final,Status_Clean,Lead_Date_Final,Lead_Month_No,Lead_Month,Lead_Year,Lead_Quarter,Lead_Weekday_No,Lead_Weekday,Response_Time_Hours,Target_Sales,Interaction_Count_Final,Sales_Tier,Is_Converted,Is_Engaged,Stage_Order,Response_Speed_Cat,Response_Bucket_6H,Engagement_Level
Agent_A,CL-1745,Client_1745,A Major Telecommunications Provider,Putrajaya,CONVERTED,8/13/2023,8,August,2023,Q3,7,Sunday,18.2,1721.56,17,Low,1,1,4,Moderate,18,High
Agent_A,CL-1306,Client_1306,A Major Telecommunications Provider,Subang Jaya,NEW,12/6/2024,12,December,2024,Q4,5,Friday,9.1,3840.75,23,Medium,0,0,1,Moderate,6,High
Agent_D,CL-0159,Client_159,A Government Service Provider,Petaling Jaya,CONTACTED,11/7/2023,11,November,2023,Q4,2,Tuesday,4.8,2627.42,33,Medium,0,1,2,Fast,0,High
Agent_C,CL-0245,Client_245,A Leading Utility Company,Klang,CONTACTED,6/12/2024,6,June,2024,Q2,3,Wednesday,4.3,4124.21,5,High,0,1,2,Fast,0,Medium
Agent_B,CL-0458,Client_458,A Private Manufacturing Enterprise,Shah Alam,QUALIFIED,2/14/2024,2,February,2024,Q1,3,Wednesday,43.2,2420.8,5,Medium,0,1,3,Delayed,42,Medium
Agent_B,CL-1626,Client_1626,A Leading Utility Company,Penang,CONTACTED,6/21/2024,6,June,2024,Q2,5,Friday,39.7,3442.76,16,Medium,0,1,2,Delayed,36,High
Agent_B,CL-0726,Client_726,A Government Service Provider,Kuala Lumpur,LOST,10/24/2024,10,October,2024,Q4,4,Thursday,14,2535.63,4,Medium,0,0,5,Moderate,12,Medium
Agent_C,CL-0206,Client_206,A Regional Financial Institution,Seremban,CONVERTED,2/7/2023,2,February,2023,Q1,2,Tuesday,67.5,1802.52,1,Low,1,1,4,Delayed,66,Low
Agent_D,CL-0295,Client_295,A Major Telecommunications Provider,CyberJaya,LOST,3/14/2023,3,March,2023,Q1,2,Tuesday,9.6,3942.24,35,Medium,0,0,5,Moderate,6,High
Agent_A,CL-1101,Client_1101,A Regional Financial Institution,Kuala Lumpur,NEW,4/2/2023,4,April,2023,Q2,7,Sunday,69.3,2298.39,30,Medium,0,0,1,Delayed,66,High
Agent_B,CL-1838,Client_1838,A Major Telecommunications Provider,Petaling Jaya,QUALIFIED,11/11/2024,11,November,2024,Q4,1,Monday,53.6,3031.23,13,Medium,0,1,3,Delayed,48,High
Agent_C,CL-0112,Client_112,A Regional Financial Institution,Kuching,LOST,7/14/2023,7,July,2023,Q3,5,Friday,7.1,2220.02,39,Medium,0,0,5,Moderate,6,High
Agent_B,CL-1697,Client_1697,A Government Service Provider,Kota Kinabalu,LOST,9/8/2024,9,September,2024,Q3,7,Sunday,35,3367.82,47,Medium,0,0,5,Delayed,30,High
Agent_C,CL-2403,Client_2403,A Major Telecommunications Provider,Klang,CONTACTED,2/26/2024,2,February,2024,Q1,1,Monday,19.2,1841.47,38,Low,0,1,2,Moderate,18,High
Agent_C,CL-2137,Client_2137,A Government Service Provider,Penang,NEW,11/2/2023,11,November,2023,Q4,4,Thursday,19,2507.16,14,Medium,0,0,1,Moderate,18,High
Agent_D,CL-0439,Client_439,A Leading Utility Company,Ipoh,CONTACTED,1/7/2023,1,January,2023,Q1,6,Saturday,6,4414.9,10,High,0,1,2,Fast,6,High
Agent_A,CL-1785,Client_1785,A Leading Utility Company,Kuala Lumpur,CONVERTED,9/17/2024,9,September,2024,Q3,2,Tuesday,45.6,1546.07,26,Low,1,1,4,Delayed,42,High
Agent_D,CL-0227,Client_227,A Major Telecommunications Provider,Johor Bahru,LOST,3/1/2023,3,March,2023,Q1,3,Wednesday,38.4,3956.47,14,High,0,0,5,Delayed,36,High
Agent_B,CL-1216,Client_1216,A Regional Financial Institution,Malaka,CONTACTED,8/4/2023,8,August,2023,Q3,5,Friday,49.3,4390.14,45,High,0,1,2,Delayed,48,High
Agent_B,CL-2799,Client_2799,A Leading Utility Company,Kuching,CONVERTED,3/22/2023,3,March,2023,Q1,3,Wednesday,6.7,2215.56,21,Medium,1,1,4,Moderate,6,High
Agent_D,CL-1234,Client_1234,A Government Service Provider,Shah Alam,QUALIFIED,11/10/2024,11,November,2024,Q4,7,Sunday,64.8,2513.08,31,Medium,0,1,3,Delayed,60,High
Agent_C,CL-2105,Client_2105,A Government Service Provider,Klang,LOST,6/19/2024,6,June,2024,Q2,3,Wednesday,6,3059.17,2,Medium,0,0,5,Fast,6,Low
Agent_A,CL-0779,Client_779,A Private Manufacturing Enterprise,Alor Setar,NEW,6/16/2024,6,June,2024,Q2,7,Sunday,40.8,1193.65,41,Low,0,0,1,Delayed,36,High
Agent_C,CL-1358,Client_1358,A Leading Utility Company,Johor Bahru,CONTACTED,9/8/2023,9,September,2023,Q3,5,Friday,48.7,4428.77,33,High,0,1,2,Delayed,48,High
Agent_D,CL-0320,Client_320,A Major Telecommunications Provider,Kuala Lumpur,NEW,11/30/2024,11,November,2024,Q4,6,Saturday,65.4,2202.6,10,Medium,0,0,1,Delayed,60,High
Agent_B,CL-1332,Client_1332,A Major Telecommunications Provider,Shah Alam,QUALIFIED,2/16/2024,2,February,2024,Q1,5,Friday,68,4843.63,10,High,0,1,3,Delayed,66,High
Agent_B,CL-2843,Client_2843,A Major Telecommunications Provider,Klang,QUALIFIED,1/25/2024,1,January,2024,Q1,4,Thursday,26,3803.03,35,Medium,0,1,3,Delayed,24,High
Agent_D,CL-0775,Client_775,A Regional Financial Institution,Penang,LOST,11/19/2023,11,November,2023,Q4,7,Sunday,31.5,2705.03,43,Medium,0,0,5,Delayed,30,High
Agent_D,CL-0221,Client_221,A Major Telecommunications Provider,Shah Alam,CONTACTED,11/20/2024,11,November,2024,Q4,3,Wednesday,16.9,3931.86,18,Medium,0,1,2,Moderate,12,High
Agent_D,CL-0297,Client_297,A Regional Financial Institution,CyberJaya,QUALIFIED,3/1/2024,3,March,2024,Q1,5,Friday,45.6,4366.38,18,High,0,1,3,Delayed,42,High
Agent_D,CL-0116,Client_116,A Private Manufacturing Enterprise,Putrajaya,QUALIFIED,6/22/2024,6,June,2024,Q2,6,Saturday,32.6,1202.26,7,Low,0,1,3,Delayed,30,High
Agent_A,CL-0098,Client_098,A Leading Utility Company,Subang Jaya,QUALIFIED,8/26/2023,8,August,2023,Q3,6,Saturday,18.8,2612.35,30,Medium,0,1,3,Moderate,18,High
Agent_A,CL-1117,Client_1117,A Leading Utility Company,Kuala Lumpur,CONVERTED,5/20/2024,5,May,2024,Q2,1,Monday,65,3072.78,3,Medium,1,1,4,Delayed,60,Medium
Agent_B,CL-1586,Client_1586,A Regional Financial Institution,Subang Jaya,NEW,4/13/2023,4,April,2023,Q2,4,Thursday,55.4,4746.93,12,High,0,0,1,Delayed,54,High
Agent_B,CL-2638,Client_2638,A Major Telecommunications Provider,Ipoh,CONTACTED,5/23/2023,5,May,2023,Q2,2,Tuesday,56.2,3611.25,35,Medium,0,1,2,Delayed,54,High
Agent_D,CL-2368,Client_2368,A Regional Financial Institution,Kuching,CONTACTED,2/15/2024,2,February,2024,Q1,4,Thursday,4.2,4633.23,13,High,0,1,2,Fast,0,High
Agent_A,CL-2708,Client_2708,A Regional Financial Institution,Petaling Jaya,QUALIFIED,10/6/2023,10,October,2023,Q4,5,Friday,56.9,4968.79,45,High,0,1,3,Delayed,54,High
Agent_A,CL-0329,Client_329,A Leading Utility Company,Alor Setar,LOST,4/24/2023,4,April,2023,Q2,1,Monday,50,4814.05,7,High,0,0,5,Delayed,48,High
Agent_C,CL-1474,Client_1474,A Private Manufacturing Enterprise,Seremban,CONTACTED,1/1/2023,1,January,2023,Q1,7,Sunday,50.2,2756.17,26,Medium,0,1,2,Delayed,48,High
Agent_A,CL-2028,Client_2028,A Government Service Provider,Petaling Jaya,CONTACTED,10/24/2023,10,October,2023,Q4,2,Tuesday,2.4,1297.08,32,Low,0,1,2,Fast,0,High
Agent_D,CL-1031,Client_1031,A Private Manufacturing Enterprise,Seremban,CONVERTED,1/8/2023,1,January,2023,Q1,7,Sunday,20,4869.06,27,High,1,1,4,Moderate,18,High
Agent_C,CL-1987,Client_1987,A Leading Utility Company,Kota Kinabalu,CONTACTED,12/8/2024,12,December,2024,Q4,7,Sunday,2.9,4596.33,21,High,0,1,2,Fast,0,High
Agent_A,CL-1233,Client_1233,A Government Service Provider,Johor Bahru,NEW,3/12/2024,3,March,2024,Q1,2,Tuesday,69.1,2546.24,4,Medium,0,0,1,Delayed,66,Medium
Agent_B,CL-1776,Client_1776,A Leading Utility Company,Penang,CONTACTED,12/22/2024,12,December,2024,Q4,7,Sunday,36.8,2897.9,16,Medium,0,1,2,Delayed,36,High
Agent_A,CL-1295,Client_1295,A Major Telecommunications Provider,Shah Alam,NEW,9/10/2024,9,September,2024,Q3,2,Tuesday,29.9,4792.9,4,High,0,0,1,Delayed,24,Medium
Agent_A,CL-2391,Client_2391,A Government Service Provider,Subang Jaya,QUALIFIED,6/13/2023,6,June,2023,Q2,2,Tuesday,24.7,2848.1,8,Medium,0,1,3,Delayed,24,High
Agent_D,CL-0358,Client_358,A Leading Utility Company,Kuala Lumpur,CONVERTED,2/20/2023,2,February,2023,Q1,1,Monday,69.5,3066.07,44,Medium,1,1,4,Delayed,66,High
Agent_C,CL-2845,Client_2845,A Regional Financial Institution,Petaling Jaya,CONTACTED,3/23/2024,3,March,2024,Q1,6,Saturday,21.8,1758.6,27,Low,0,1,2,Moderate,18,High
Agent_B,CL-2895,Client_2895,A Government Service Provider,Johor Bahru,NEW,6/12/2023,6,June,2023,Q2,1,Monday,42,4392.36,10,High,0,0,1,Delayed,42,High
Agent_A,CL-2496,Client_2496,A Leading Utility Company,Petaling Jaya,CONTACTED,1/8/2024,1,January,2024,Q1,1,Monday,57.5,4814.05,39,High,0,1,2,Delayed,54,High
Agent_D,CL-0130,Client_130,A Major Telecommunications Provider,Ipoh,NEW,11/14/2024,11,November,2024,Q4,4,Thursday,70.9,2383.27,3,Medium,0,0,1,Delayed,66,Medium
Agent_A,CL-1705,Client_1705,A Leading Utility Company,Shah Alam,CONVERTED,5/14/2023,5,May,2023,Q2,7,Sunday,60,4996.73,41,High,1,1,4,Delayed,60,High
Agent_C,CL-2955,Client_2955,A Regional Financial Institution,Ipoh,NEW,5/9/2024,5,May,2024,Q2,4,Thursday,26.4,2182.77,8,Medium,0,0,1,Delayed,24,High
Agent_B,CL-0365,Client_365,A Government Service Provider,Putrajaya,QUALIFIED,7/14/2023,7,July,2023,Q3,5,Friday,49,2554.51,43,Medium,0,1,3,Delayed,48,High
Agent_C,CL-1554,Client_1554,A Major Telecommunications Provider,Malaka,NEW,9/19/2024,9,September,2024,Q3,4,Thursday,43.8,3408.32,50,Medium,0,0,1,Delayed,42,High
Agent_D,CL-2155,Client_2155,A Government Service Provider,Kuching,CONTACTED,6/25/2024,6,June,2024,Q2,2,Tuesday,45.2,1285.2,15,Low,0,1,2,Delayed,42,High
Agent_D,CL-2253,Client_2253,A Major Telecommunications Provider,Kuching,LOST,9/18/2024,9,September,2024,Q3,3,Wednesday,10.7,1616.93,5,Low,0,0,5,Moderate,6,Medium
Agent_C,CL-1718,Client_1718,A Regional Financial Institution,Malaka,CONVERTED,1/17/2023,1,January,2023,Q1,2,Tuesday,49.1,1592.08,13,Low,1,1,4,Delayed,48,High
Agent_A,CL-1100,Client_1100,A Government Service Provider,Shah Alam,CONTACTED,1/31/2024,1,January,2024,Q1,3,Wednesday,30.9,1797.27,8,Low,0,1,2,Delayed,30,High
Agent_D,CL-0099,Client_099,A Major Telecommunications Provider,CyberJaya,CONTACTED,11/6/2023,11,November,2023,Q4,1,Monday,71.1,4673.8,28,High,0,1,2,Delayed,66,High
Agent_D,CL-2429,Client_2429,A Private Manufacturing Enterprise,Seremban,CONTACTED,8/27/2023,8,August,2023,Q3,7,Sunday,43.4,1280.96,18,Low,0,1,2,Delayed,42,High
Agent_B,CL-1492,Client_1492,A Major Telecommunications Provider,Alor Setar,CONVERTED,11/24/2023,11,November,2023,Q4,5,Friday,15,2190.27,31,Medium,1,1,4,Moderate,12,High
Agent_A,CL-1401,Client_1401,A Major Telecommunications Provider,Alor Setar,QUALIFIED,6/27/2024,6,June,2024,Q2,4,Thursday,5.2,3428.69,5,Medium,0,1,3,Fast,0,Medium
Agent_D,CL-1710,Client_1710,A Major Telecommunications Provider,Putrajaya,QUALIFIED,10/20/2024,10,October,2024,Q4,7,Sunday,29,1232.67,16,Low,0,1,3,Delayed,24,High
Agent_D,CL-0606,Client_606,A Government Service Provider,CyberJaya,QUALIFIED,12/26/2023,12,December,2023,Q4,2,Tuesday,14.3,4497.18,4,High,0,1,3,Moderate,12,Medium
Agent_C,CL-1911,Client_1911,A Regional Financial Institution,Kota Kinabalu,CONTACTED,9/12/2023,9,September,2023,Q3,2,Tuesday,62,4884.85,48,High,0,1,2,Delayed,60,High
Agent_C,CL-2269,Client_2269,A Major Telecommunications Provider,Penang,NEW,12/28/2023,12,December,2023,Q4,4,Thursday,33.6,4154.17,38,High,0,0,1,Delayed,30,High
Agent_A,CL-2509,Client_2509,A Private Manufacturing Enterprise,Petaling Jaya,CONTACTED,1/3/2024,1,January,2024,Q1,3,Wednesday,48,2288.35,26,Medium,0,1,2,Delayed,48,High
Agent_D,CL-1689,Client_1689,A Government Service Provider,Seremban,NEW,11/25/2024,11,November,2024,Q4,1,Monday,0.5,2263.43,28,Medium,0,0,1,Immediate,0,High
Agent_B,CL-1361,Client_1361,A Leading Utility Company,Kuching,CONVERTED,12/18/2024,12,December,2024,Q4,3,Wednesday,50.3,1652.24,12,Low,1,1,4,Delayed,48,High
Agent_D,CL-2823,Client_2823,A Leading Utility Company,Subang Jaya,NEW,10/1/2023,10,October,2023,Q4,7,Sunday,22.4,1172.85,47,Low,0,0,1,Moderate,18,High
Agent_D,CL-1374,Client_1374,A Government Service Provider,Subang Jaya,QUALIFIED,6/27/2023,6,June,2023,Q2,2,Tuesday,2.5,2875.01,23,Medium,0,1,3,Fast,0,High
Agent_A,CL-2744,Client_2744,A Government Service Provider,Kota Kinabalu,CONVERTED,4/19/2023,4,April,2023,Q2,3,Wednesday,60,4638.33,21,High,1,1,4,Delayed,60,High
Agent_A,CL-0766,Client_766,A Major Telecommunications Provider,Ipoh,CONTACTED,1/3/2024,1,January,2024,Q1,3,Wednesday,40.3,1624.59,17,Low,0,1,2,Delayed,36,High
Agent_A,CL-1259,Client_1259,A Major Telecommunications Provider,Putrajaya,CONTACTED,11/27/2023,11,November,2023,Q4,1,Monday,15.3,3975.34,44,High,0,1,2,Moderate,12,High
Agent_B,CL-1947,Client_1947,A Major Telecommunications Provider,Subang Jaya,CONTACTED,9/30/2023,9,September,2023,Q3,6,Saturday,20,4891.27,42,High,0,1,2,Moderate,18,High
Agent_B,CL-0641,Client_641,A Regional Financial Institution,Ipoh,QUALIFIED,4/9/2023,4,April,2023,Q2,7,Sunday,50.1,1797.2,9,Low,0,1,3,Delayed,48,High
Agent_B,CL-2138,Client_2138,A Regional Financial Institution,Penang,NEW,6/30/2024,6,June,2024,Q2,7,Sunday,27.9,4074.98,25,High,0,0,1,Delayed,24,High
Agent_C,CL-1399,Client_1399,A Leading Utility Company,Ipoh,CONTACTED,12/11/2024,12,December,2024,Q4,3,Wednesday,12,3317.38,50,Medium,0,1,2,Moderate,12,High
Agent_D,CL-1775,Client_1775,A Major Telecommunications Provider,Malaka,CONVERTED,6/13/2024,6,June,2024,Q2,4,Thursday,26.7,1009.18,2,Low,1,1,4,Delayed,24,Low
Agent_D,CL-1511,Client_1511,A Government Service Provider,Seremban,LOST,7/28/2023,7,July,2023,Q3,5,Friday,40.8,2747.57,18,Medium,0,0,5,Delayed,36,High
Agent_B,CL-2088,Client_2088,A Regional Financial Institution,Klang,CONVERTED,1/11/2023,1,January,2023,Q1,3,Wednesday,53,1184.75,30,Low,1,1,4,Delayed,48,High
Agent_A,CL-1621,Client_1621,A Leading Utility Company,Seremban,CONVERTED,9/30/2023,9,September,2023,Q3,6,Saturday,60,2317.67,37,Medium,1,1,4,Delayed,60,High
Agent_B,CL-1934,Client_1934,A Leading Utility Company,Kuala Lumpur,NEW,10/24/2024,10,October,2024,Q4,4,Thursday,9.8,4108.39,28,High,0,0,1,Moderate,6,High
Agent_A,CL-1120,Client_1120,A Government Service Provider,Klang,QUALIFIED,7/1/2024,7,July,2024,Q3,1,Monday,1.8,1565.72,13,Low,0,1,3,Fast,0,High
Agent_B,CL-1301,Client_1301,A Regional Financial Institution,Ipoh,CONVERTED,11/12/2024,11,November,2024,Q4,2,Tuesday,66,1004.69,10,Low,1,1,4,Delayed,66,High
Agent_C,CL-2706,Client_2706,A Private Manufacturing Enterprise,Johor Bahru,QUALIFIED,5/15/2023,5,May,2023,Q2,1,Monday,17.9,2333.64,3,Medium,0,1,3,Moderate,12,Medium
Agent_B,CL-0023,Client_023,A Private Manufacturing Enterprise,CyberJaya,LOST,1/16/2023,1,January,2023,Q1,1,Monday,12.4,1268.09,26,Low,0,0,5,Moderate,12,High
Agent_D,CL-0674,Client_674,A Leading Utility Company,Kuala Lumpur,CONTACTED,6/14/2024,6,June,2024,Q2,5,Friday,30,1276.89,10,Low,0,1,2,Delayed,30,High
Agent_C,CL-0687,Client_687,A Leading Utility Company,Ipoh,CONTACTED,4/18/2023,4,April,2023,Q2,2,Tuesday,48.9,2235.17,26,Medium,0,1,2,Delayed,48,High
Agent_B,CL-1744,Client_1744,A Government Service Provider,Kota Kinabalu,CONTACTED,9/8/2023,9,September,2023,Q3,5,Friday,19.6,1680.64,42,Low,0,1,2,Moderate,18,High
Agent_C,CL-0959,Client_959,A Major Telecommunications Provider,Subang Jaya,CONTACTED,4/4/2023,4,April,2023,Q2,2,Tuesday,22,2064.25,15,Medium,0,1,2,Moderate,18,High
Agent_A,CL-2643,Client_2643,A Regional Financial Institution,Alor Setar,LOST,1/14/2023,1,January,2023,Q1,6,Saturday,52.8,4453.18,20,High,0,0,5,Delayed,48,High
Agent_C,CL-2390,Client_2390,A Government Service Provider,Johor Bahru,QUALIFIED,4/16/2024,4,April,2024,Q2,2,Tuesday,47.2,3381.7,31,Medium,0,1,3,Delayed,42,High
Agent_D,CL-0862,Client_862,A Leading Utility Company,Malaka,NEW,4/18/2024,4,April,2024,Q2,4,Thursday,48.8,3989.57,48,High,0,0,1,Delayed,48,High
Agent_B,CL-2289,Client_2289,A Regional Financial Institution,Subang Jaya,QUALIFIED,1/17/2023,1,January,2023,Q1,2,Tuesday,34.6,1125.27,28,Low,0,1,3,Delayed,30,High
Agent_B,CL-0103,Client_103,A Major Telecommunications Provider,Seremban,LOST,5/10/2024,5,May,2024,Q2,5,Friday,3.3,2193.27,12,Medium,0,0,5,Fast,0,High
Agent_B,CL-0733,Client_733,A Regional Financial Institution,Klang,CONTACTED,6/1/2023,6,June,2023,Q2,4,Thursday,22.1,4834.06,9,High,0,1,2,Moderate,18,High
Agent_A,CL-1448,Client_1448,A Major Telecommunications Provider,Malaka,CONTACTED,2/23/2023,2,February,2023,Q1,4,Thursday,16.2,2459.83,9,Medium,0,1,2,Moderate,12,High
Agent_B,CL-2381,Client_2381,A Private Manufacturing Enterprise,Kuala Lumpur,QUALIFIED,6/23/2024,6,June,2024,Q2,7,Sunday,9.7,3947.91,14,High,0,1,3,Moderate,6,High
Agent_B,CL-1398,Client_1398,A Leading Utility Company,Klang,NEW,2/27/2024,2,February,2024,Q1,2,Tuesday,39.9,2254.14,34,Medium,0,0,1,Delayed,36,High
Agent_A,CL-2177,Client_2177,A Regional Financial Institution,Kuala Lumpur,NEW,6/29/2024,6,June,2024,Q2,6,Saturday,31.2,4118.5,50,High,0,0,1,Delayed,30,High
Agent_A,CL-0155,Client_155,A Regional Financial Institution,Klang,CONTACTED,5/21/2023,5,May,2023,Q2,7,Sunday,34.3,1032.62,31,Low,0,1,2,Delayed,30,High
Agent_B,CL-2180,Client_2180,A Private Manufacturing Enterprise,CyberJaya,CONVERTED,11/13/2023,11,November,2023,Q4,1,Monday,16.8,4917.08,6,High,1,1,4,Moderate,12,High
Agent_A,CL-1366,Client_1366,A Major Telecommunications Provider,Penang,QUALIFIED,9/6/2024,9,September,2024,Q3,5,Friday,51,3720.55,29,Medium,0,1,3,Delayed,48,High
Agent_A,CL-2579,Client_2579,A Private Manufacturing Enterprise,Ipoh,QUALIFIED,2/26/2023,2,February,2023,Q1,7,Sunday,52.1,4234.65,16,High,0,1,3,Delayed,48,High
Agent_C,CL-2404,Client_2404,A Government Service Provider,Malaka,QUALIFIED,8/24/2024,8,August,2024,Q3,6,Saturday,39.2,4934.58,39,High,0,1,3,Delayed,36,High
Agent_D,CL-2007,Client_2007,A Government Service Provider,Kuching,CONVERTED,2/21/2023,2,February,2023,Q1,2,Tuesday,6,4017.27,29,High,1,1,4,Fast,6,High
Agent_A,CL-0823,Client_823,A Leading Utility Company,Penang,CONTACTED,3/14/2024,3,March,2024,Q1,4,Thursday,56.5,3365.03,38,Medium,0,1,2,Delayed,54,High
Agent_B,CL-1261,Client_1261,A Regional Financial Institution,Kuala Lumpur,CONVERTED,11/29/2024,11,November,2024,Q4,5,Friday,62.1,1989.56,17,Medium,1,1,4,Delayed,60,High
Agent_A,CL-2716,Client_2716,A Regional Financial Institution,Ipoh,CONTACTED,12/4/2024,12,December,2024,Q4,3,Wednesday,40.6,1292.69,43,Low,0,1,2,Delayed,36,High
Agent_B,CL-0377,Client_377,A Regional Financial Institution,CyberJaya,QUALIFIED,7/1/2024,7,July,2024,Q3,1,Monday,47,2089.52,4,Medium,0,1,3,Delayed,42,Medium
Agent_D,CL-1902,Client_1902,A Private Manufacturing Enterprise,Kota Kinabalu,NEW,3/14/2023,3,March,2023,Q1,2,Tuesday,40.8,1972.24,5,Low,0,0,1,Delayed,36,Medium
Agent_B,CL-1513,Client_1513,A Major Telecommunications Provider,Petaling Jaya,CONTACTED,3/21/2024,3,March,2024,Q1,4,Thursday,7.7,1181.6,29,Low,0,1,2,Moderate,6,High
Agent_B,CL-2883,Client_2883,A Government Service Provider,CyberJaya,CONVERTED,11/5/2024,11,November,2024,Q4,2,Tuesday,54.1,3793.25,42,Medium,1,1,4,Delayed,54,High
Agent_D,CL-0230,Client_230,A Regional Financial Institution,Petaling Jaya,QUALIFIED,5/5/2024,5,May,2024,Q2,7,Sunday,15.1,1329.81,50,Low,0,1,3,Moderate,12,High
Agent_B,CL-0271,Client_271,A Private Manufacturing Enterprise,Malaka,QUALIFIED,3/4/2024,3,March,2024,Q1,1,Monday,13,3366.7,42,Medium,0,1,3,Moderate,12,High
Agent_A,CL-1403,Client_1403,A Leading Utility Company,Seremban,QUALIFIED,5/1/2024,5,May,2024,Q2,3,Wednesday,21.6,1714.17,10,Low,0,1,3,Moderate,18,High
Agent_B,CL-0262,Client_262,A Leading Utility Company,Subang Jaya,CONTACTED,4/1/2024,4,April,2024,Q2,1,Monday,49,1845.22,23,Low,0,1,2,Delayed,48,High
Agent_C,CL-1717,Client_1717,A Major Telecommunications Provider,Seremban,CONTACTED,4/19/2023,4,April,2023,Q2,3,Wednesday,68.5,4417.18,25,High,0,1,2,Delayed,66,High
Agent_D,CL-1525,Client_1525,A Leading Utility Company,CyberJaya,CONVERTED,11/30/2023,11,November,2023,Q4,4,Thursday,57.6,1730.7,4,Low,1,1,4,Delayed,54,Medium
Agent_D,CL-0435,Client_435,A Leading Utility Company,Johor Bahru,NEW,1/3/2024,1,January,2024,Q1,3,Wednesday,17.1,3052.48,3,Medium,0,0,1,Moderate,12,Medium
Agent_C,CL-0491,Client_491,A Government Service Provider,Johor Bahru,NEW,1/9/2023,1,January,2023,Q1,1,Monday,35.8,1368.9,32,Low,0,0,1,Delayed,30,High
Agent_B,CL-0767,Client_767,A Major Telecommunications Provider,Johor Bahru,CONVERTED,5/30/2024,5,May,2024,Q2,4,Thursday,31.2,1794.84,36,Low,1,1,4,Delayed,30,High
Agent_C,CL-2596,Client_2596,A Government Service Provider,Alor Setar,CONVERTED,5/19/2024,5,May,2024,Q2,7,Sunday,26.4,2443.29,42,Medium,1,1,4,Delayed,24,High
Agent_A,CL-0753,Client_753,A Regional Financial Institution,Subang Jaya,NEW,12/16/2023,12,December,2023,Q4,6,Saturday,52.8,1058.69,44,Low,0,0,1,Delayed,48,High
Agent_D,CL-2627,Client_2627,A Private Manufacturing Enterprise,Ipoh,LOST,9/11/2024,9,September,2024,Q3,3,Wednesday,54,4776.97,8,High,0,0,5,Delayed,54,High
Agent_C,CL-1158,Client_1158,A Regional Financial Institution,Ipoh,CONTACTED,8/18/2023,8,August,2023,Q3,5,Friday,71.2,4383.43,43,High,0,1,2,Delayed,66,High
Agent_D,CL-1634,Client_1634,A Government Service Provider,Shah Alam,QUALIFIED,1/22/2024,1,January,2024,Q1,1,Monday,26.4,2687.76,10,Medium,0,1,3,Delayed,24,High
Agent_D,CL-1686,Client_1686,A Major Telecommunications Provider,Seremban,LOST,1/29/2024,1,January,2024,Q1,1,Monday,50.4,4070.86,N/A,High,0,0,5,Delayed,48,High
Agent_B,CL-2100,Client_2100,A Leading Utility Company,Kuching,QUALIFIED,10/6/2024,10,October,2024,Q4,7,Sunday,48,2383.91,24,Medium,0,1,3,Delayed,48,High
Agent_D,CL-1943,Client_1943,A Major Telecommunications Provider,Subang Jaya,CONTACTED,10/5/2023,10,October,2023,Q4,4,Thursday,43.2,1160.59,5,Low,0,1,2,Delayed,42,Medium
Agent_C,CL-1931,Client_1931,A Government Service Provider,Kuching,CONVERTED,1/13/2024,1,January,2024,Q1,6,Saturday,33.4,2342.18,45,Medium,1,1,4,Delayed,30,High
Agent_B,CL-2413,Client_2413,A Regional Financial Institution,Putrajaya,CONTACTED,8/12/2024,8,August,2024,Q3,1,Monday,52.8,4730.25,18,High,0,1,2,Delayed,48,High
Agent_B,CL-0821,Client_821,A Government Service Provider,Johor Bahru,CONTACTED,3/28/2024,3,March,2024,Q1,4,Thursday,31.4,2115.12,36,Medium,0,1,2,Delayed,30,High
Agent_A,CL-2090,Client_2090,A Major Telecommunications Provider,Malaka,NEW,2/1/2023,2,February,2023,Q1,3,Wednesday,16.1,2197.46,5,Medium,0,0,1,Moderate,12,Medium
Agent_A,CL-2791,Client_2791,A Regional Financial Institution,Shah Alam,NEW,5/29/2024,5,May,2024,Q2,3,Wednesday,61.2,1153.49,17,Low,0,0,1,Delayed,60,High
Agent_C,CL-0683,Client_683,A Leading Utility Company,Subang Jaya,NEW,3/26/2024,3,March,2024,Q1,2,Tuesday,70.7,1635.45,15,Low,0,0,1,Delayed,66,High
Agent_B,CL-2672,Client_2672,A Government Service Provider,Malaka,CONTACTED,11/13/2024,11,November,2024,Q4,3,Wednesday,21,3481.48,43,Medium,0,1,2,Moderate,18,High
Agent_A,CL-2644,Client_2644,A Private Manufacturing Enterprise,Penang,QUALIFIED,6/17/2024,6,June,2024,Q2,1,Monday,67.2,2387.27,12,Medium,0,1,3,Delayed,66,High
Agent_C,CL-0679,Client_679,A Regional Financial Institution,Malaka,NEW,2/3/2023,2,February,2023,Q1,5,Friday,3.6,4015.87,49,High,0,0,1,Fast,0,High
Agent_C,CL-2550,Client_2550,A Government Service Provider,Shah Alam,NEW,12/30/2024,12,December,2024,Q4,1,Monday,44.3,1290.25,33,Low,0,0,1,Delayed,42,High
Agent_B,CL-0795,Client_795,A Government Service Provider,Ipoh,QUALIFIED,1/20/2023,1,January,2023,Q1,5,Friday,13.4,2994.03,14,Medium,0,1,3,Moderate,12,High
